province,county,commune,genre,name,name_add,longitude,latitude
30,9,,,kolski,powiat,18.7485613,52.2795474
30,10,1,3,Golina,gmina miejsko-wiejska,18.0927297,52.2428641
30,10,1,4,Golina,miasto,18.0927297,52.2428641
30,10,1,5,Golina,obszar wiejski,18.0927297,52.2428641
30,10,3,2,Kazimierz Biskupi,gmina wiejska,18.167476,52.3128729
30,10,4,3,Kleczew,gmina miejsko-wiejska,18.1771601,52.37048
30,10,4,4,Kleczew,miasto,18.1771601,52.37048
30,10,4,5,Kleczew,obszar wiejski,18.1771601,52.37048
30,10,5,2,Kramsk,gmina wiejska,18.4360541,52.264365
30,10,7,3,Rychwał,gmina miejsko-wiejska,18.1662713,52.0697452
30,10,7,4,Rychwał,miasto,18.1662713,52.0697452
30,10,7,5,Rychwał,obszar wiejski,18.1662713,52.0697452
30,10,8,2,Rzgów,gmina wiejska,19.489958,51.6631882
30,10,10,5,Sompolno,obszar wiejski,18.50286,52.38826
30,10,12,3,Ślesin,gmina miejsko-wiejska,18.30639,52.37035
30,10,12,4,Ślesin,miasto,18.30639,52.37035
30,10,12,5,Ślesin,obszar wiejski,18.30639,52.37035
30,10,13,2,Wierzbinek,gmina wiejska,18.485152,52.4327047
30,10,,,koniński,powiat,18.2532296,52.2167513
30,11,2,4,Czempiń,miasto,16.7591522,52.1426031
30,11,2,5,Czempiń,obszar wiejski,16.7591522,52.1426031
30,11,3,2,Kościan,gmina wiejska,16.6385474,52.0816122
30,11,4,3,Krzywiń,gmina miejsko-wiejska,16.8198962,51.9629815
30,11,4,4,Krzywiń,miasto,16.8198962,51.9629815
30,11,4,5,Krzywiń,obszar wiejski,16.8198962,51.9629815
30,11,5,3,Śmigiel,gmina miejsko-wiejska,16.52708,52.01327
30,11,5,4,Śmigiel,miasto,16.52708,52.01327
30,11,5,5,Śmigiel,obszar wiejski,16.52708,52.01327
30,12,1,1,Sulmierzyce,gmina miejska,17.5307939,51.6059265
30,12,4,5,Krotoszyn,obszar wiejski,17.4359425,51.6965283
30,12,6,3,Zduny,gmina miejsko-wiejska,17.37824,51.64683
30,12,6,4,Zduny,miasto,17.37824,51.64683
30,12,6,5,Zduny,obszar wiejski,17.37824,51.64683
30,13,1,2,Krzemieniewo,gmina wiejska,16.7942527,51.8609386
30,13,2,2,Lipno,gmina wiejska,14.2293199,48.6393267
30,13,3,3,Osieczna,gmina miejsko-wiejska,16.6783382,51.9039882
30,13,3,4,Osieczna,miasto,16.6783382,51.9039882
30,13,3,5,Osieczna,obszar wiejski,16.6783382,51.9039882
30,13,4,4,Rydzyna,miasto,16.667577,51.7864657
30,13,4,5,Rydzyna,obszar wiejski,16.667577,51.7864657
30,13,5,2,Święciechowa,gmina wiejska,16.4509091,51.8238362
30,13,6,2,Wijewo,gmina wiejska,16.2018,51.9135559
30,13,,,leszczyński,powiat,16.4995557,51.9037313
30,14,1,2,Chrzypsko Wielkie,gmina wiejska,16.2112144,52.5997815
30,14,3,4,Międzychód,miasto,15.89254,52.59855
30,14,3,5,Międzychód,obszar wiejski,15.89254,52.59855
30,15,2,3,Lwówek,gmina miejsko-wiejska,16.1810373,52.4479565
30,15,2,4,Lwówek,miasto,16.1810373,52.4479565
30,15,2,5,Lwówek,obszar wiejski,16.1810373,52.4479565
30,15,3,2,Miedzichowo,gmina wiejska,15.9708768,52.4142804
30,15,4,3,Nowy Tomyśl,gmina miejsko-wiejska,16.1282552,52.3181885
30,15,4,4,Nowy Tomyśl,miasto,16.1282552,52.3181885
30,15,4,5,Nowy Tomyśl,obszar wiejski,16.1282552,52.3181885
30,15,5,3,Opalenica,gmina miejsko-wiejska,16.4127999,52.30876
30,15,5,4,Opalenica,miasto,16.4127999,52.30876
30,15,5,5,Opalenica,obszar wiejski,16.4127999,52.30876
30,15,6,3,Zbąszyń,gmina miejsko-wiejska,15.92527,52.25053
30,15,6,4,Zbąszyń,miasto,15.92527,52.25053
30,15,6,5,Zbąszyń,obszar wiejski,15.92527,52.25053
30,15,,,nowotomyski,powiat,16.1432292,52.3247356
30,16,1,3,Oborniki,gmina miejsko-wiejska,16.8141991,52.6448607
30,16,1,4,Oborniki,miasto,16.8141991,52.6448607
30,16,1,5,Oborniki,obszar wiejski,16.8141991,52.6448607
30,16,2,3,Rogoźno,gmina miejsko-wiejska,17.00343,52.74965
30,16,2,4,Rogoźno,miasto,17.00343,52.74965
30,16,2,5,Rogoźno,obszar wiejski,17.00343,52.74965
30,16,,,obornicki,powiat,16.9207647,52.7398346
30,17,1,1,Ostrów Wielkopolski,gmina miejska,17.8068258,51.6549856
30,17,2,3,Nowe Skalmierzyce,gmina miejsko-wiejska,17.993399,51.7111719
30,17,2,4,Nowe Skalmierzyce,miasto,17.993399,51.7111719
30,17,2,5,Nowe Skalmierzyce,obszar wiejski,17.993399,51.7111719
30,17,3,3,Odolanów,gmina miejsko-wiejska,17.67392,51.57429
30,17,3,4,Odolanów,miasto,17.67392,51.57429
30,17,3,5,Odolanów,obszar wiejski,17.67392,51.57429
30,17,4,2,Ostrów Wielkopolski,gmina wiejska,17.8068258,51.6549856
30,17,6,3,Raszków,gmina miejsko-wiejska,17.7257496,51.7181762
30,17,6,4,Raszków,miasto,17.7257496,51.7181762
30,17,6,5,Raszków,obszar wiejski,17.7257496,51.7181762
30,17,7,2,Sieroszewice,gmina wiejska,18.0075305,51.6325534
30,17,,,ostrowski,powiat,-76.5912821,39.2865235
30,18,3,4,Grabów nad Prosną,miasto,18.1193611,51.5060692
30,18,3,5,Grabów nad Prosną,obszar wiejski,18.1193611,51.5060692
30,18,4,2,Kobyla Góra,gmina wiejska,17.8249283,51.3573786
30,18,5,2,Kraszewice,gmina wiejska,18.2494212,51.506985
30,18,6,3,Mikstat,gmina miejsko-wiejska,17.9737831,51.5320956
30,18,6,4,Mikstat,miasto,17.9737831,51.5320956
30,18,6,5,Mikstat,obszar wiejski,17.9737831,51.5320956
30,18,7,3,Ostrzeszów,gmina miejsko-wiejska,17.93378,51.42582
30,18,7,4,Ostrzeszów,miasto,17.93378,51.42582
30,18,7,5,Ostrzeszów,obszar wiejski,17.93378,51.42582
30,18,,,ostrzeszowski,powiat,17.9191483,51.4509461
30,19,3,2,Kaczory,gmina wiejska,16.9035094,53.1068259
30,19,6,2,Szydłowo,gmina wiejska,16.6193842,53.1589712
30,19,7,5,Ujście,obszar wiejski,16.7323201,53.05311
30,19,8,3,Wyrzysk,gmina miejsko-wiejska,17.26802,53.15244
30,19,8,4,Wyrzysk,miasto,17.26802,53.15244
30,19,8,5,Wyrzysk,obszar wiejski,17.26802,53.15244
30,19,9,4,Wysoka,miasto,17.0835566,53.180879
30,19,9,5,Wysoka,obszar wiejski,17.0835566,53.180879
30,20,3,3,Dobrzyca,gmina miejsko-wiejska,17.5879327,51.8614232
30,20,3,4,Dobrzyca,miasto,17.5879327,51.8614232
30,20,3,5,Dobrzyca,obszar wiejski,17.5879327,51.8614232
30,20,4,2,Gizałki,gmina wiejska,17.8504238,52.0610443
30,20,5,2,Gołuchów,gmina wiejska,17.9307043,51.848739
30,21,1,1,Luboń,gmina miejska,16.8773762,52.3461661
30,21,3,5,Buk,obszar wiejski,16.519559,52.35536
30,21,5,2,Dopiewo,gmina wiejska,16.7027319,52.3652665
30,21,6,2,Kleszczewo,gmina wiejska,17.1341654,52.3237035
30,21,7,2,Komorniki,gmina wiejska,16.8117099,52.3439225
30,21,9,4,Kórnik,miasto,17.0901297,52.2467738
30,21,9,5,Kórnik,obszar wiejski,17.0901297,52.2467738
30,21,10,4,Mosina,miasto,16.8470545,52.2454069
30,21,10,5,Mosina,obszar wiejski,16.8470545,52.2454069
30,21,12,5,Pobiedziska,obszar wiejski,17.2880008,52.47747
30,21,13,2,Rokietnica,gmina wiejska,16.7603259,52.5103659
30,21,14,4,Stęszew,miasto,16.7007399,52.28375
30,21,14,5,Stęszew,obszar wiejski,16.7007399,52.28375
30,21,16,5,Swarzędz,obszar wiejski,17.0855511,52.4125371
30,21,17,2,Tarnowo Podgórne,gmina wiejska,16.6785303,52.4589663
30,21,,,poznański,powiat,16.9412479,52.4071021
30,22,1,3,Bojanowo,gmina miejsko-wiejska,16.7482949,51.7074688
30,22,1,4,Bojanowo,miasto,16.7482949,51.7074688
30,22,1,5,Bojanowo,obszar wiejski,16.7482949,51.7074688
30,22,2,3,Jutrosin,gmina miejsko-wiejska,17.1688525,51.6522585
30,22,2,4,Jutrosin,miasto,17.1688525,51.6522585
30,22,2,5,Jutrosin,obszar wiejski,17.1688525,51.6522585
30,22,3,4,Miejska Górka,miasto,16.9564844,51.6551687
30,22,3,5,Miejska Górka,obszar wiejski,16.9564844,51.6551687
30,22,4,2,Pakosław,gmina wiejska,17.0581003,51.6141162
30,22,5,3,Rawicz,gmina miejsko-wiejska,16.85863,51.60945
30,22,5,4,Rawicz,miasto,16.85863,51.60945
30,22,5,5,Rawicz,obszar wiejski,16.85863,51.60945
30,22,,,rawicki,powiat,16.9890188,51.6584444
30,23,1,1,Słupca,gmina miejska,17.8720745,52.287267
30,23,2,2,Lądek,gmina wiejska,16.8723206,50.3457183
30,23,3,2,Orchowo,gmina wiejska,18.0010558,52.5097905
30,23,4,2,Ostrowite,gmina wiejska,18.7070791,54.1946635
30,23,6,2,Słupca,gmina wiejska,17.8720745,52.287267
30,23,8,4,Zagórów,miasto,17.8955629,52.1682974
30,23,8,5,Zagórów,obszar wiejski,17.8955629,52.1682974
30,23,,,słupecki,powiat,17.9179392,52.2368221
30,24,1,1,Obrzycko,gmina miejska,16.5270775,52.7029536
30,24,4,2,Obrzycko,gmina wiejska,16.5270775,52.7029536
30,24,5,5,Ostroróg,obszar wiejski,16.4511988,52.626727
30,24,,,szamotulski,powiat,16.4583259,52.6306916
30,25,,,średzki,powiat,16.5713037,51.1369337
30,26,1,2,Brodnica,gmina wiejska,19.3956618,53.2599703
30,26,2,4,Dolsk,miasto,17.0627666,51.9817834
30,26,2,5,Dolsk,obszar wiejski,17.0627666,51.9817834
30,26,3,3,Książ Wielkopolski,gmina miejsko-wiejska,17.239347,52.0609041
30,26,3,4,Książ Wielkopolski,miasto,17.239347,52.0609041
30,26,3,5,Książ Wielkopolski,obszar wiejski,17.239347,52.0609041
30,26,,,śremski,powiat,17.113896,52.0096542
30,27,2,2,Brudzew,gmina wiejska,18.6026263,52.0944427
30,27,3,3,Dobra,gmina miejsko-wiejska,-81.8242869,37.9345483
30,27,3,4,Dobra,miasto,-81.8242869,37.9345483
30,27,3,5,Dobra,obszar wiejski,-81.8242869,37.9345483
30,,,,WIELKOPOLSKIE,województwo,17.3522939,52.279986
32,4,3,3,Maszewo,gmina miejsko-wiejska,15.06139,53.49633
32,4,3,4,Maszewo,miasto,15.06139,53.49633
32,4,3,5,Maszewo,obszar wiejski,15.06139,53.49633
32,10,3,3,Dębno,gmina miejsko-wiejska,14.6979901,52.739
32,10,3,4,Dębno,miasto,14.6979901,52.739
32,10,3,5,Dębno,obszar wiejski,14.6979901,52.739
32,13,2,1,Sławno,gmina miejska,16.67836,54.36262
32,13,6,2,Sławno,gmina wiejska,16.67836,54.36262
32,18,1,3,Dobra,gmina miejsko-wiejska,-81.8242869,37.9345483
32,18,1,4,Dobra,miasto,-81.8242869,37.9345483
32,18,1,5,Dobra,obszar wiejski,-81.8242869,37.9345483
